"","node","type"
"11371551","hsa-miR-644a","miRNA"
"11371561","hsa-miR-6867-5p","miRNA"
"11371571","hsa-miR-3152-3p","miRNA"
"11371581","hsa-miR-1258","miRNA"
"11371591","hsa-miR-6853-3p","miRNA"
"11371601","hsa-miR-642b-5p","miRNA"
"11371611","hsa-miR-4423-5p","miRNA"
"11371621","hsa-miR-3147","miRNA"
"11371631","hsa-miR-3613-5p","miRNA"
"11371641","hsa-miR-6755-3p","miRNA"
"11371651","hsa-miR-8068","miRNA"
"11371661","hsa-miR-9-3p","miRNA"
"11371671","hsa-miR-3653-3p","miRNA"
"11371681","hsa-miR-6892-5p","miRNA"
"11371691","hsa-miR-889-3p","miRNA"
"11371701","hsa-miR-3941","miRNA"
"11371711","hsa-miR-4672","miRNA"
"11371721","hsa-miR-466","miRNA"
"11371731","hsa-miR-4693-5p","miRNA"
"11371741","hsa-miR-4766-3p","miRNA"
"11371751","hsa-miR-5579-3p","miRNA"
"11371761","hsa-miR-4266","miRNA"
"11371771","hsa-miR-1296-5p","miRNA"
"11371781","hsa-miR-6824-5p","miRNA"
"11371791","hsa-miR-6789-5p","miRNA"
"11371801","hsa-miR-4278","miRNA"
"11371811","hsa-miR-340-5p","miRNA"
"11371821","hsa-let-7a-3p","miRNA"
"11371831","hsa-miR-4789-5p","miRNA"
"11371841","hsa-let-7f-2-3p","miRNA"
"11371851","hsa-miR-361-5p","miRNA"
"11371861","hsa-miR-584-5p","miRNA"
"11371871","hsa-miR-3924","miRNA"
"11371881","hsa-miR-6715b-3p","miRNA"
"11371891","hsa-miR-95-3p","miRNA"
"11371901","hsa-miR-197-3p","miRNA"
"11371911","hsa-miR-6802-3p","miRNA"
"11371921","hsa-miR-6794-3p","miRNA"
"11371931","hsa-miR-5100","miRNA"
"11371941","hsa-miR-3157-5p","miRNA"
"11371951","hsa-miR-3127-5p","miRNA"
"11371961","hsa-miR-4276","miRNA"
"11371971","hsa-miR-5007-3p","miRNA"
"11371981","hsa-miR-7154-5p","miRNA"
"11371991","hsa-miR-1298-5p","miRNA"
"11372001","hsa-miR-579-3p","miRNA"
"11372011","hsa-miR-6509-3p","miRNA"
"11372021","hsa-miR-4436b-5p","miRNA"
"11372031","hsa-miR-525-5p","miRNA"
"11372041","hsa-miR-6720-5p","miRNA"
"11372051","hsa-miR-7977","miRNA"
"11372061","hsa-miR-2355-5p","miRNA"
"11372071","hsa-miR-6826-3p","miRNA"
"11372081","hsa-miR-6883-3p","miRNA"
"11372091","hsa-miR-642a-5p","miRNA"
"11372101","hsa-miR-670-5p","miRNA"
"11372111","hsa-miR-623","miRNA"
"11372121","hsa-miR-5571-3p","miRNA"
"11372131","hsa-miR-6792-3p","miRNA"
"11372141","hsa-miR-6749-3p","miRNA"
"11372151","hsa-miR-7111-3p","miRNA"
"11372161","hsa-miR-6780a-3p","miRNA"
"11372171","hsa-miR-6881-3p","miRNA"
"11372181","hsa-miR-378a-5p","miRNA"
"11372191","hsa-miR-1200","miRNA"
"11372201","hsa-miR-6868-3p","miRNA"
"11372211","hsa-miR-502-5p","miRNA"
"11372221","hsa-miR-3677-3p","miRNA"
"11372231","hsa-miR-4799-5p","miRNA"
"11372241","hsa-miR-518d-5p","miRNA"
"11372251","hsa-miR-4777-5p","miRNA"
"11372261","hsa-miR-1287-3p","miRNA"
"11372271","hsa-miR-515-5p","miRNA"
"11372281","hsa-miR-4713-5p","miRNA"
"11372291","hsa-miR-6867-3p","miRNA"
"11372301","hsa-miR-4279","miRNA"
"11372311","hsa-miR-3191-5p","miRNA"
"11372321","hsa-miR-4303","miRNA"
"11372331","hsa-miR-6828-3p","miRNA"
"11372341","hsa-miR-1299","miRNA"
"11372351","hsa-miR-516b-5p","miRNA"
"11372361","hsa-miR-5706","miRNA"
"11372371","hsa-miR-3686","miRNA"
"11372381","hsa-miR-6888-3p","miRNA"
"11372391","hsa-miR-488-3p","miRNA"
"11372401","hsa-miR-887-3p","miRNA"
"11372411","hsa-miR-7158-3p","miRNA"
"11372421","hsa-miR-203b-3p","miRNA"
"11372431","hsa-miR-127-5p","miRNA"
"11372441","hsa-miR-6126","miRNA"
"11372451","hsa-miR-183-3p","miRNA"
"11372461","hsa-miR-4452","miRNA"
"11372471","hsa-miR-943","miRNA"
"11372481","hsa-miR-580-3p","miRNA"
"11372491","hsa-miR-5708","miRNA"
"11372501","hsa-miR-1224-5p","miRNA"
"11372511","hsa-miR-4689","miRNA"
"11372521","hsa-miR-6834-5p","miRNA"
"11372531","hsa-miR-1226-5p","miRNA"
"11372541","hsa-miR-6734-5p","miRNA"
"11372551","hsa-miR-937-5p","miRNA"
"11372561","hsa-miR-627-5p","miRNA"
"11372571","hsa-miR-6790-5p","miRNA"
"11372581","hsa-miR-7641","miRNA"
"11372591","hsa-miR-548aw","miRNA"
"11372601","hsa-miR-518a-5p","miRNA"
"11372611","hsa-miR-106a-3p","miRNA"
"11372621","hsa-miR-7703","miRNA"
"11372631","hsa-miR-4325","miRNA"
"11372641","hsa-miR-1273h-3p","miRNA"
"11372651","hsa-miR-3678-3p","miRNA"
"11372661","hsa-miR-7156-3p","miRNA"
"11372671","hsa-miR-1301-3p","miRNA"
"11372681","hsa-miR-6811-5p","miRNA"
"11372691","hsa-miR-5011-3p","miRNA"
"11372701","hsa-miR-4666b","miRNA"
"11372711","hsa-miR-3064-3p","miRNA"
"11372721","hsa-miR-4715-3p","miRNA"
"11372731","hsa-miR-3972","miRNA"
"11372741","hsa-miR-5006-5p","miRNA"
"11372751","hsa-miR-5590-5p","miRNA"
"11372761","hsa-miR-4659a-5p","miRNA"
"11372771","hsa-miR-4737","miRNA"
"11372781","hsa-miR-6821-5p","miRNA"
"11372791","hsa-miR-6772-3p","miRNA"
"11372801","hsa-miR-5691","miRNA"
"11372811","hsa-miR-628-5p","miRNA"
"11372821","hsa-miR-3977","miRNA"
"11372831","hsa-miR-3978","miRNA"
"11372841","hsa-miR-4535","miRNA"
"11372851","hsa-miR-1269b","miRNA"
"11372861","hsa-miR-5009-5p","miRNA"
"11372871","hsa-miR-4531","miRNA"
"11372881","hsa-miR-1270","miRNA"
"11372891","hsa-miR-6874-5p","miRNA"
"11372901","hsa-miR-4443","miRNA"
"11372911","hsa-miR-6515-5p","miRNA"
"11372921","hsa-miR-432-3p","miRNA"
"11372931","hsa-miR-4642","miRNA"
"11372941","hsa-miR-588","miRNA"
"11372951","hsa-miR-328-3p","miRNA"
"11372961","hsa-miR-6878-3p","miRNA"
"11372971","hsa-miR-4730","miRNA"
"11372981","hsa-miR-6770-3p","miRNA"
"11372991","hsa-miR-647","miRNA"
"11373001","hsa-miR-6842-3p","miRNA"
"11373011","hsa-miR-1302","miRNA"
"11373021","hsa-miR-6788-5p","miRNA"
"11373031","hsa-miR-6780a-5p","miRNA"
"11373041","hsa-miR-6728-5p","miRNA"
"11373051","hsa-miR-5089-5p","miRNA"
"11373061","hsa-miR-1228-5p","miRNA"
"11373071","hsa-miR-4674","miRNA"
"11373081","hsa-miR-1587","miRNA"
"11373091","hsa-miR-2110","miRNA"
"11373101","hsa-miR-6810-5p","miRNA"
"11373111","hsa-miR-3150a-3p","miRNA"
"11373121","hsa-miR-6857-5p","miRNA"
"11373131","hsa-miR-1227-5p","miRNA"
"11373141","hsa-miR-4665-5p","miRNA"
"11373151","hsa-miR-7109-5p","miRNA"
"11373161","hsa-miR-6751-5p","miRNA"
"11373171","hsa-miR-6737-5p","miRNA"
"11373181","hsa-miR-3170","miRNA"
"11373191","hsa-miR-6843-3p","miRNA"
"11373201","hsa-miR-218-1-3p","miRNA"
"11373211","hsa-miR-29b-2-5p","miRNA"
"11373221","hsa-miR-135b-3p","miRNA"
"11373231","hsa-miR-297","miRNA"
"11373241","hsa-miR-4433b-5p","miRNA"
"11373251","hsa-miR-676-3p","miRNA"
"11373261","hsa-miR-4288","miRNA"
"11373271","hsa-miR-1231","miRNA"
"11373281","hsa-miR-511-5p","miRNA"
"11373291","hsa-miR-3611","miRNA"
"11373301","hsa-miR-8070","miRNA"
"11373311","hsa-miR-550b-2-5p","miRNA"
"11373321","hsa-miR-7108-5p","miRNA"
"11373331","hsa-miR-4474-3p","miRNA"
"11373341","hsa-miR-6796-5p","miRNA"
"11373351","hsa-miR-6759-5p","miRNA"
"11373361","hsa-miR-592","miRNA"
"11373371","hsa-miR-147a","miRNA"
"11373381","hsa-miR-2053","miRNA"
"11373391","hsa-miR-3658","miRNA"
"11373401","hsa-miR-651-5p","miRNA"
"11373411","hsa-miR-2909","miRNA"
"11373421","hsa-miR-374a-3p","miRNA"
"11373431","hsa-miR-3942-3p","miRNA"
"11373441","hsa-miR-3692-3p","miRNA"
"11373451","hsa-miR-5006-3p","miRNA"
"11373461","hsa-miR-670-3p","miRNA"
"11373471","hsa-miR-1238-3p","miRNA"
"11373481","hsa-miR-4263","miRNA"
"11373491","hsa-miR-576-5p","miRNA"
"11373501","hsa-miR-7159-3p","miRNA"
"11373511","hsa-miR-4482-3p","miRNA"
"11373521","hsa-miR-629-3p","miRNA"
"11373531","hsa-miR-4768-5p","miRNA"
"11373541","hsa-miR-6809-3p","miRNA"
"11373551","hsa-miR-6875-3p","miRNA"
"11373561","hsa-miR-1304-5p","miRNA"
"11373571","hsa-miR-8081","miRNA"
"11373581","hsa-miR-6516-5p","miRNA"
"11373591","hsa-miR-4776-3p","miRNA"
"11373601","hsa-miR-4529-3p","miRNA"
"11373611","hsa-miR-450a-1-3p","miRNA"
"11373621","hsa-miR-3122","miRNA"
"11373631","hsa-miR-887-5p","miRNA"
"11373641","hsa-miR-6513-5p","miRNA"
"11373651","hsa-miR-450a-2-3p","miRNA"
"11373661","hsa-miR-4260","miRNA"
"11373671","hsa-miR-5572","miRNA"
"11373681","hsa-miR-659-3p","miRNA"
"11373691","hsa-miR-4646-3p","miRNA"
"11373701","hsa-miR-2355-3p","miRNA"
"11373711","hsa-miR-552-5p","miRNA"
"11373721","hsa-miR-7856-5p","miRNA"
"11373731","hsa-miR-1305","miRNA"
"11373741","hsa-miR-5096","miRNA"
"11373751","hsa-miR-30e-3p","miRNA"
"11373761","hsa-miR-4446-5p","miRNA"
"11373771","hsa-miR-450b-5p","miRNA"
"11373781","hsa-miR-507","miRNA"
"11373791","hsa-miR-3680-3p","miRNA"
"11373801","hsa-miR-2113","miRNA"
"11488411","hsa-miR-140-3p.1","miRNA"
"11488421","hsa-miR-520f-3p","miRNA"
"11488431","hsa-miR-216b-5p","miRNA"
"11488441","hsa-miR-128-3p","miRNA"
"11488451","hsa-miR-142-3p.1","miRNA"
"11488461","hsa-miR-137","miRNA"
"11488471","hsa-miR-548ae-3p","miRNA"
"11488481","hsa-miR-34b-3p","miRNA"
"11488491","hsa-miR-4789-3p","miRNA"
"11488501","hsa-miR-4643","miRNA"
"11488511","hsa-miR-942-3p","miRNA"
"11488521","hsa-miR-6753-5p","miRNA"
"11488531","hsa-miR-6512-5p","miRNA"
"11488541","hsa-miR-4798-3p","miRNA"
"11488551","hsa-miR-3680-5p","miRNA"
"11488561","hsa-miR-508-5p","miRNA"
"11488571","hsa-miR-5007-5p","miRNA"
"11488581","hsa-miR-4323","miRNA"
"11488591","hsa-miR-208b-5p","miRNA"
"11488601","hsa-miR-4779","miRNA"
"11488611","hsa-miR-2392","miRNA"
"11488621","hsa-miR-5582-5p","miRNA"
"11488631","hsa-miR-3929","miRNA"
"11488641","hsa-miR-6735-5p","miRNA"
"11488651","hsa-miR-6815-5p","miRNA"
"11488661","hsa-miR-3174","miRNA"
"11488671","hsa-miR-3675-3p","miRNA"
"11488681","hsa-miR-501-3p","miRNA"
"11488691","hsa-miR-889-5p","miRNA"
"11488701","hsa-miR-205-3p","miRNA"
"11488711","hsa-miR-330-3p","miRNA"
"11488721","hsa-miR-6513-3p","miRNA"
"11488731","hsa-miR-4705","miRNA"
"11488741","hsa-miR-216b-3p","miRNA"
"11488751","hsa-miR-4717-3p","miRNA"
"11488761","hsa-miR-4733-3p","miRNA"
"11488771","hsa-miR-3614-5p","miRNA"
"11488781","hsa-miR-6500-3p","miRNA"
"11488791","hsa-miR-4257","miRNA"
"11488801","hsa-miR-4768-3p","miRNA"
"11488811","hsa-miR-4459","miRNA"
"11488821","hsa-miR-4433a-3p","miRNA"
"11488831","hsa-miR-6715b-5p","miRNA"
"11488841","hsa-miR-490-5p","miRNA"
"11488851","hsa-miR-488-5p","miRNA"
"11488861","hsa-miR-4645-5p","miRNA"
"11488871","hsa-miR-6837-5p","miRNA"
"11488881","hsa-miR-4324","miRNA"
"11488891","hsa-miR-4746-5p","miRNA"
"11488901","hsa-miR-554","miRNA"
"11488911","hsa-miR-3664-3p","miRNA"
"11488921","hsa-miR-520f-5p","miRNA"
"11488931","hsa-miR-6817-3p","miRNA"
"11488941","hsa-miR-146a-3p","miRNA"
"11488951","hsa-miR-301a-5p","miRNA"
"11488961","hsa-miR-3921","miRNA"
"11488971","hsa-miR-6761-5p","miRNA"
"11488981","hsa-miR-4649-3p","miRNA"
"11488991","hsa-miR-7162-3p","miRNA"
"11489001","hsa-miR-4682","miRNA"
"11489011","hsa-miR-3130-3p","miRNA"
"11489021","hsa-miR-4793-3p","miRNA"
"11489031","hsa-miR-7978","miRNA"
"11489041","hsa-miR-6889-3p","miRNA"
"11489051","hsa-miR-6737-3p","miRNA"
"11489061","hsa-miR-570-3p","miRNA"
"11489071","hsa-miR-5585-5p","miRNA"
"11489081","hsa-miR-631","miRNA"
"11489091","hsa-miR-4786-5p","miRNA"
"11489101","hsa-miR-769-5p","miRNA"
"11489111","hsa-miR-3150b-3p","miRNA"
"11489121","hsa-miR-3616-3p","miRNA"
"11489131","hsa-miR-7854-3p","miRNA"
"11489141","hsa-miR-6134","miRNA"
"11489151","hsa-miR-8082","miRNA"
"11489161","hsa-miR-3134","miRNA"
"11489171","hsa-miR-8064","miRNA"
"11489181","hsa-miR-5589-3p","miRNA"
"11489191","hsa-miR-2467-3p","miRNA"
"11489201","hsa-miR-423-3p","miRNA"
"11489211","hsa-miR-8077","miRNA"
"11489221","hsa-miR-103a-2-5p","miRNA"
"11489231","hsa-miR-3140-3p","miRNA"
"11489241","hsa-miR-4633-3p","miRNA"
"11489251","hsa-miR-6851-5p","miRNA"
"11489261","hsa-miR-4791","miRNA"
"11489271","hsa-miR-7155-3p","miRNA"
"11489281","hsa-miR-6762-3p","miRNA"
"11489291","hsa-miR-7974","miRNA"
"11489301","hsa-miR-4687-3p","miRNA"
"11489311","hsa-miR-654-5p","miRNA"
"11489321","hsa-miR-92a-2-5p","miRNA"
"11489331","hsa-miR-6769a-5p","miRNA"
"11489341","hsa-miR-3650","miRNA"
"11489351","hsa-miR-6073","miRNA"
"11489361","hsa-miR-3909","miRNA"
"11489371","hsa-miR-4504","miRNA"
"11489381","hsa-miR-663b","miRNA"
"11489391","hsa-miR-6792-5p","miRNA"
"11489401","hsa-miR-466","miRNA"
"11489411","hsa-miR-921","miRNA"
"11489421","hsa-miR-513a-5p","miRNA"
"11489431","hsa-miR-525-5p","miRNA"
"11489441","hsa-miR-4279","miRNA"
"11489451","hsa-miR-4689","miRNA"
"11489461","hsa-miR-106a-3p","miRNA"
"11489471","hsa-miR-3678-3p","miRNA"
"11489481","hsa-miR-3977","miRNA"
"11489491","hsa-miR-4520-3p","miRNA"
"11489501","hsa-miR-6874-5p","miRNA"
"11489511","hsa-miR-7108-5p","miRNA"
"11489521","hsa-miR-4503","miRNA"
"11489531","hsa-miR-325-3p","miRNA"
"11489541","hsa-miR-544a-3p","miRNA"
"11489551","hsa-miR-4743-3p","miRNA"
"11489561","hsa-miR-4652-3p","miRNA"
"11531921","hsa-miR-3064-5p","miRNA"
"11531931","hsa-miR-124-3p.1","miRNA"
"11531941","hsa-miR-130a-3p","miRNA"
"11531951","hsa-miR-193a-5p","miRNA"
"11531961","hsa-miR-142-3p.1","miRNA"
"11531971","hsa-miR-548an","miRNA"
"11531981","hsa-miR-595","miRNA"
"11531991","hsa-miR-6768-5p","miRNA"
"11532001","hsa-miR-3664-5p","miRNA"
"11532011","hsa-miR-509-5p","miRNA"
"11532021","hsa-miR-6165","miRNA"
"11532031","hsa-miR-3943","miRNA"
"11532041","hsa-miR-2392","miRNA"
"11532051","hsa-miR-7160-3p","miRNA"
"11532061","hsa-miR-4446-3p","miRNA"
"11532071","hsa-miR-299-3p","miRNA"
"11532081","hsa-miR-6767-3p","miRNA"
"11532091","hsa-miR-4639-3p","miRNA"
"11532101","hsa-miR-3619-5p","miRNA"
"11532111","hsa-miR-1207-3p","miRNA"
"11532121","hsa-miR-6777-3p","miRNA"
"11532131","hsa-miR-4685-5p","miRNA"
"11532141","hsa-miR-4301","miRNA"
"11532151","hsa-miR-7108-3p","miRNA"
"11532161","hsa-miR-4667-3p","miRNA"
"11532171","hsa-miR-4732-3p","miRNA"
"11532181","hsa-miR-6752-3p","miRNA"
"11532191","hsa-miR-4780","miRNA"
"11532201","hsa-miR-6780b-3p","miRNA"
"11532211","hsa-miR-6891-3p","miRNA"
"11532221","hsa-miR-660-3p","miRNA"
"11532231","hsa-miR-6727-3p","miRNA"
"11532241","hsa-miR-370-3p","miRNA"
"11532251","hsa-miR-1304-3p","miRNA"
"11532261","hsa-miR-1266-5p","miRNA"
"11532271","hsa-miR-6870-3p","miRNA"
"11532281","hsa-miR-4469","miRNA"
"11532291","hsa-miR-7113-3p","miRNA"
"11532301","hsa-miR-4287","miRNA"
"11532311","hsa-miR-1976","miRNA"
"11532321","hsa-miR-1184","miRNA"
"11532331","hsa-miR-17-3p","miRNA"
"11532341","hsa-miR-378g","miRNA"
"11532351","hsa-miR-20b-3p","miRNA"
"11532361","hsa-miR-6773-3p","miRNA"
"11532371","hsa-miR-215-3p","miRNA"
"11532381","hsa-miR-643","miRNA"
"11532391","hsa-miR-5681a","miRNA"
"11532401","hsa-miR-1225-3p","miRNA"
"11532411","hsa-miR-3605-5p","miRNA"
"11532421","hsa-miR-4660","miRNA"
"11532431","hsa-miR-873-5p.2","miRNA"
"11532441","hsa-miR-6132","miRNA"
"11532451","hsa-miR-1909-3p","miRNA"
"11532461","hsa-miR-4755-3p","miRNA"
"11532471","hsa-miR-4290","miRNA"
"11532481","hsa-miR-7976","miRNA"
"11532491","hsa-miR-5580-5p","miRNA"
"11532501","hsa-miR-2115-5p","miRNA"
"11532511","hsa-miR-7162-5p","miRNA"
"11532521","hsa-miR-1288-3p","miRNA"
"11532531","hsa-miR-3612","miRNA"
"11532541","hsa-miR-1291","miRNA"
"11532551","hsa-miR-1908-5p","miRNA"
"11532561","hsa-miR-604","miRNA"
"11532571","hsa-miR-6762-3p","miRNA"
"11532581","hsa-miR-4430","miRNA"
"11532591","hsa-miR-4505","miRNA"
"11532601","hsa-miR-8052","miRNA"
"11532611","hsa-miR-365a-5p","miRNA"
"11532621","hsa-miR-4437","miRNA"
"11532631","hsa-miR-4741","miRNA"
"11532641","hsa-miR-6835-5p","miRNA"
"11532651","hsa-miR-6842-5p","miRNA"
"11532661","hsa-miR-608","miRNA"
"11532671","hsa-miR-6745","miRNA"
"11532681","hsa-miR-6756-5p","miRNA"
"11532691","hsa-miR-1293","miRNA"
"11532701","hsa-miR-6880-5p","miRNA"
"11532711","hsa-miR-92a-2-5p","miRNA"
"11532721","hsa-miR-323a-5p","miRNA"
"11532731","hsa-miR-6073","miRNA"
"11532741","hsa-miR-668-3p","miRNA"
"11532751","hsa-miR-3909","miRNA"
"11532761","hsa-miR-6830-3p","miRNA"
"11532771","hsa-miR-3944-5p","miRNA"
"11532781","hsa-miR-7847-3p","miRNA"
"11532791","hsa-miR-1233-5p","miRNA"
"11532801","hsa-miR-4447","miRNA"
"11532811","hsa-miR-6748-5p","miRNA"
"11532821","hsa-miR-6793-5p","miRNA"
"11532831","hsa-miR-3177-5p","miRNA"
"11532841","hsa-miR-4672","miRNA"
"11532851","hsa-miR-4671-3p","miRNA"
"11532861","hsa-miR-6794-3p","miRNA"
"11532871","hsa-miR-452-3p","miRNA"
"11532881","hsa-miR-188-3p","miRNA"
"11532891","hsa-miR-1260a","miRNA"
"11532901","hsa-miR-3156-3p","miRNA"
"11532911","hsa-miR-623","miRNA"
"11532921","hsa-miR-6867-3p","miRNA"
"11532931","hsa-miR-1301-3p","miRNA"
"11532941","hsa-miR-5006-5p","miRNA"
"11532951","hsa-miR-4443","miRNA"
"11532961","hsa-miR-432-3p","miRNA"
"11532971","hsa-miR-647","miRNA"
"11532981","hsa-miR-6842-3p","miRNA"
"11532991","hsa-miR-4674","miRNA"
"11533001","hsa-miR-6803-5p","miRNA"
"11533011","hsa-miR-676-3p","miRNA"
"11533021","hsa-miR-7108-5p","miRNA"
"11533031","hsa-miR-4474-3p","miRNA"
"11533041","hsa-miR-6759-5p","miRNA"
"11533051","hsa-miR-4646-3p","miRNA"
"11533061","hsa-miR-2355-3p","miRNA"
"11622181","hsa-miR-3064-5p","miRNA"
"11622191","hsa-miR-489-3p","miRNA"
"11622201","hsa-miR-143-3p","miRNA"
"11622211","hsa-miR-338-3p","miRNA"
"11622221","hsa-miR-24-3p","miRNA"
"11622231","hsa-miR-199a-5p","miRNA"
"11622241","hsa-miR-375","miRNA"
"11622251","hsa-miR-503-5p","miRNA"
"11622261","hsa-miR-148a-3p","miRNA"
"11622271","hsa-miR-196a-5p","miRNA"
"11622281","hsa-miR-133a-3p.2","miRNA"
"11622291","hsa-miR-302a-3p","miRNA"
"11622301","hsa-miR-106a-5p","miRNA"
"11622311","hsa-miR-141-3p","miRNA"
"11622321","hsa-miR-490-3p","miRNA"
"11622331","hsa-miR-10a-5p","miRNA"
"11622341","hsa-miR-383-5p.2","miRNA"
"11622351","hsa-miR-15a-5p","miRNA"
"11622361","hsa-miR-130b-3p","miRNA"
"11622371","hsa-miR-187-3p","miRNA"
"11622381","hsa-miR-150-5p","miRNA"
"11622391","hsa-miR-146a-5p","miRNA"
"11622401","hsa-miR-219a-5p","miRNA"
"11622411","hsa-miR-122-5p","miRNA"
"11622421","hsa-miR-142-3p.1","miRNA"
"11622431","hsa-miR-19a-3p","miRNA"
"11622441","hsa-miR-208a-3p","miRNA"
"11622451","hsa-miR-499a-5p","miRNA"
"11622461","hsa-miR-142-3p.2","miRNA"
"11622471","hsa-miR-27a-3p","miRNA"
"11622481","hsa-miR-192-5p","miRNA"
"11622491","hsa-miR-455-3p.2","miRNA"
"11622501","hsa-miR-147b","miRNA"
"11622511","hsa-miR-218-5p","miRNA"
"11622521","hsa-miR-129-5p","miRNA"
"11622531","hsa-miR-548ac","miRNA"
"11622541","hsa-miR-548c-3p","miRNA"
"11622551","hsa-miR-548aa","miRNA"
"11622561","hsa-miR-548as-3p","miRNA"
"11622571","hsa-miR-548ay-3p","miRNA"
"11622581","hsa-miR-548e-5p","miRNA"
"11622591","hsa-miR-548n","miRNA"
"11622601","hsa-miR-548az-5p","miRNA"
"11622611","hsa-miR-4668-3p","miRNA"
"11622621","hsa-miR-3662","miRNA"
"11622631","hsa-miR-4282","miRNA"
"11622641","hsa-miR-7844-5p","miRNA"
"11622651","hsa-miR-548g-3p","miRNA"
"11622661","hsa-miR-3133","miRNA"
"11622671","hsa-miR-186-5p","miRNA"
"11622681","hsa-miR-548u","miRNA"
"11622691","hsa-miR-1276","miRNA"
"11622701","hsa-miR-583","miRNA"
"11622711","hsa-miR-6835-3p","miRNA"
"11622721","hsa-miR-548m","miRNA"
"11622731","hsa-miR-548a-5p","miRNA"
"11622741","hsa-miR-548av-5p","miRNA"
"11622751","hsa-miR-548l","miRNA"
"11622761","hsa-miR-3609","miRNA"
"11622771","hsa-miR-4796-3p","miRNA"
"11622781","hsa-miR-548at-5p","miRNA"
"11622791","hsa-miR-561-3p","miRNA"
"11622801","hsa-miR-605-5p","miRNA"
"11622811","hsa-miR-3646","miRNA"
"11622821","hsa-miR-1252-3p","miRNA"
"11622831","hsa-miR-4694-3p","miRNA"
"11622841","hsa-miR-522-3p","miRNA"
"11622851","hsa-miR-3606-3p","miRNA"
"11622861","hsa-miR-495-3p","miRNA"
"11622871","hsa-miR-7-1-3p","miRNA"
"11622881","hsa-miR-21-3p","miRNA"
"11622891","hsa-miR-4803","miRNA"
"11622901","hsa-miR-652-5p","miRNA"
"11622911","hsa-miR-6732-3p","miRNA"
"11622921","hsa-miR-708-3p","miRNA"
"11622931","hsa-miR-6750-3p","miRNA"
"11622941","hsa-miR-4511","miRNA"
"11622951","hsa-miR-6507-5p","miRNA"
"11622961","hsa-miR-3617-5p","miRNA"
"11622971","hsa-miR-3667-5p","miRNA"
"11622981","hsa-miR-548ao-3p","miRNA"
"11622991","hsa-miR-4432","miRNA"
"11623001","hsa-miR-4662a-3p","miRNA"
"11623011","hsa-miR-3156-5p","miRNA"
"11623021","hsa-miR-4662b","miRNA"
"11623031","hsa-miR-8080","miRNA"
"11623041","hsa-miR-4428","miRNA"
"11623051","hsa-miR-3714","miRNA"
"11623061","hsa-miR-562","miRNA"
"11623071","hsa-miR-3184-3p","miRNA"
"11623081","hsa-miR-519a-3p","miRNA"
"11623091","hsa-miR-1277-5p","miRNA"
"11623101","hsa-miR-34b-3p","miRNA"
"11623111","hsa-miR-34a-3p","miRNA"
"11623121","hsa-miR-5197-5p","miRNA"
"11623131","hsa-miR-8066","miRNA"
"11623141","hsa-miR-409-3p","miRNA"
"11623151","hsa-miR-944","miRNA"
"11623161","hsa-miR-5571-5p","miRNA"
"11623171","hsa-miR-590-3p","miRNA"
"11623181","hsa-miR-624-3p","miRNA"
"11623191","hsa-miR-338-5p","miRNA"
"11623201","hsa-miR-7849-3p","miRNA"
"11623211","hsa-miR-4731-3p","miRNA"
"11623221","hsa-miR-8485","miRNA"
"11623231","hsa-miR-362-3p","miRNA"
"11623241","hsa-miR-603","miRNA"
"11623251","hsa-miR-4643","miRNA"
"11623261","hsa-miR-6757-3p","miRNA"
"11623271","hsa-miR-4797-5p","miRNA"
"11623281","hsa-miR-3120-3p","miRNA"
"11623291","hsa-miR-4700-3p","miRNA"
"11623301","hsa-miR-4438","miRNA"
"11623311","hsa-miR-552-3p","miRNA"
"11623321","hsa-miR-634","miRNA"
"11623331","hsa-miR-1911-3p","miRNA"
"11623341","hsa-miR-6512-5p","miRNA"
"11623351","hsa-miR-1912","miRNA"
"11623361","hsa-miR-7851-3p","miRNA"
"11623371","hsa-miR-3200-3p","miRNA"
"11623381","hsa-miR-28-3p","miRNA"
"11623391","hsa-miR-4661-5p","miRNA"
"11623401","hsa-miR-3923","miRNA"
"11623411","hsa-miR-888-5p","miRNA"
"11623421","hsa-miR-3680-5p","miRNA"
"11623431","hsa-miR-512-5p","miRNA"
"11623441","hsa-miR-510-5p","miRNA"
"11623451","hsa-miR-3145-5p","miRNA"
"11623461","hsa-miR-508-5p","miRNA"
"11623471","hsa-miR-4714-5p","miRNA"
"11623481","hsa-miR-3664-5p","miRNA"
"11623491","hsa-miR-4418","miRNA"
"11623501","hsa-miR-3654","miRNA"
"11623511","hsa-miR-1243","miRNA"
"11623521","hsa-miR-1183","miRNA"
"11623531","hsa-miR-452-5p","miRNA"
"11623541","hsa-miR-5197-3p","miRNA"
"11623551","hsa-miR-3154","miRNA"
"11623561","hsa-miR-4524b-3p","miRNA"
"11623571","hsa-miR-483-5p","miRNA"
"11623581","hsa-miR-3925-5p","miRNA"
"11623591","hsa-miR-3123","miRNA"
"11623601","hsa-miR-3125","miRNA"
"11623611","hsa-miR-5586-3p","miRNA"
"11623621","hsa-miR-5694","miRNA"
"11623631","hsa-miR-451b","miRNA"
"11623641","hsa-miR-6871-3p","miRNA"
"11623651","hsa-miR-646","miRNA"
"11623661","hsa-miR-6165","miRNA"
"11623671","hsa-miR-4690-5p","miRNA"
"11623681","hsa-miR-6510-5p","miRNA"
